
transaction_amount,transaction_hour,merchant_category,country_risk,card_present,online_transaction,failed_attempts,transactions_last_hour,account_age_days,fraud
531.39,18,Fuel,1,1,0,5,6,3175,0
3773.44,21,Grocery,1,1,1,5,20,2281,1
1617.25,21,Restaurant,0,1,1,4,8,696,0
2821.94,4,Grocery,1,0,0,0,6,3074,1
3740.3,0,Restaurant,0,1,1,4,12,1641,1
856.9,14,Grocery,1,1,1,5,10,261,1
2299.02,5,Travel,0,1,0,3,2,83,0
1324.61,8,Shopping,1,1,1,1,7,335,0
36.2,16,Entertainment,0,1,0,5,5,71,0
1992.65,23,Shopping,1,0,1,4,4,3342,1
2996.01,19,Electronics,0,0,1,5,2,307,1
1328.9,5,Restaurant,1,1,1,1,12,3581,1
730.58,10,Grocery,0,1,0,2,16,2547,0
4806.7,16,Travel,1,0,1,3,16,1857,1
4986.69,1,Restaurant,0,0,1,3,4,1068,1
3851.87,1,Electronics,0,0,1,2,5,3588,1
4870.93,1,Electronics,1,1,0,2,14,1457,1
3511.51,13,Grocery,1,1,1,0,4,2739,1
188.19,2,Electronics,0,1,0,5,14,1419,1
2086.85,8,Entertainment,0,0,0,3,13,2497,1
2083.09,10,Entertainment,0,0,1,0,4,3125,0
2466.99,9,Entertainment,1,0,1,5,5,2014,1
4852.81,5,Restaurant,0,1,0,2,20,637,0
3725.78,15,Grocery,0,1,0,3,10,2415,1
185.7,18,Grocery,0,0,0,4,11,469,0
494.27,16,Fuel,1,0,0,3,5,708,0
1390.19,16,Grocery,0,0,1,2,2,405,0
2264.84,1,Entertainment,1,0,1,3,17,1200,1
2959.39,20,Entertainment,1,1,0,0,15,1247,1
4621.76,1,Shopping,0,0,1,4,4,669,1
1899.14,19,Shopping,1,1,1,5,20,1170,1
3565.09,3,Grocery,0,0,0,3,17,3565,1
4228.81,20,Restaurant,1,0,1,3,15,2451,1
530.58,11,Grocery,0,1,0,2,6,2075,0
2157.5,0,Fuel,0,0,1,4,17,3277,1
2276.83,2,Restaurant,0,1,1,4,15,1355,1
2043.38,1,Electronics,0,1,1,3,6,2264,1
1703.4,12,Grocery,1,1,1,2,4,951,0
4065.07,21,Shopping,0,0,0,3,4,178,0
1642.52,12,Restaurant,0,0,0,0,3,3629,0
1148.32,7,Travel,0,1,0,0,3,1401,0
4654.49,0,Shopping,1,0,0,2,18,3404,1
1697.56,11,Restaurant,0,0,0,3,9,1682,0
2257.34,23,Electronics,0,1,1,2,11,3429,1
4683.84,11,Grocery,1,1,0,2,18,2816,1
1017.74,23,Travel,1,0,0,3,20,1375,1
146.7,21,Fuel,0,1,1,1,9,1994,0
4147.92,6,Entertainment,1,1,0,0,16,2255,1
393.38,4,Fuel,1,0,1,1,6,837,1
643.05,9,Restaurant,0,0,1,4,16,3475,1
4113.43,10,Restaurant,0,1,1,4,6,1144,1
811.07,3,Grocery,1,1,0,3,8,2875,1
1871.36,8,Travel,1,1,1,1,16,746,1
4837.54,6,Fuel,0,1,1,3,5,1615,1
448.17,8,Restaurant,1,1,0,5,14,2062,1
657.25,12,Entertainment,1,1,1,0,17,303,1
575.41,7,Entertainment,1,1,1,4,3,908,1
1265.93,15,Electronics,1,0,0,3,6,1471,0
2969.89,0,Shopping,1,0,1,1,20,2600,1
4639.09,6,Shopping,0,1,0,1,3,3416,0
4270.34,2,Electronics,1,1,0,2,6,2954,1
1694.23,15,Grocery,1,1,0,3,18,1523,1
4467.9,0,Fuel,0,1,1,0,4,1746,1
3478.58,18,Shopping,1,0,1,1,10,3057,1
2633.98,10,Travel,0,1,0,3,6,2530,0
2043.2,6,Fuel,1,0,1,5,14,1085,1
4284.7,4,Entertainment,1,0,0,3,7,1901,1
4641.42,10,Fuel,0,1,0,1,18,3579,0
1642.55,1,Restaurant,0,0,1,4,9,625,1
3517.03,20,Grocery,1,0,1,1,11,2342,1
3829.57,22,Fuel,0,0,1,4,18,895,1
2756.36,9,Grocery,1,0,0,5,18,2414,1
4163.79,8,Entertainment,0,0,1,4,3,824,1
364.96,8,Entertainment,1,0,1,0,13,623,1
2196.63,13,Electronics,1,0,1,2,3,1693,1
3554.22,1,Shopping,1,1,1,1,12,2837,1
4971.93,15,Electronics,0,0,0,2,4,833,0
487.23,18,Travel,1,1,1,0,3,69,0
3237.67,0,Fuel,1,0,1,2,18,475,1
2227.71,4,Restaurant,1,1,0,0,18,2768,1
4536.82,0,Restaurant,0,0,0,0,15,1746,1
4832.12,12,Shopping,1,1,0,4,20,710,1
445.87,2,Shopping,1,1,0,5,9,2412,1
1249.05,15,Shopping,0,0,0,5,10,2271,0
4591.36,4,Entertainment,1,0,0,4,8,263,1
2158.17,22,Fuel,0,1,0,5,3,3073,1
923.79,17,Fuel,1,1,0,3,12,3110,1
4370.27,15,Travel,1,1,1,3,14,590,1
1776.05,17,Travel,1,1,0,4,5,31,0
4621.84,22,Shopping,1,0,0,3,7,2749,1
2097.91,5,Entertainment,1,1,0,0,2,273,0
1641.97,21,Restaurant,0,1,0,0,12,3214,0
3323.0,12,Shopping,0,1,0,3,9,904,0
2185.07,18,Entertainment,1,0,0,1,4,67,0
3664.01,5,Grocery,0,1,1,4,13,487,1
3886.06,5,Restaurant,1,0,1,1,19,587,1
3561.97,20,Shopping,1,0,0,4,19,3419,1
2399.47,11,Entertainment,0,1,1,1,2,454,0
4404.95,14,Restaurant,1,0,0,1,9,1840,0
3091.09,17,Shopping,0,1,0,5,8,1113,0
1263.87,0,Electronics,1,1,1,2,6,609,1
4446.32,21,Travel,0,1,1,3,2,148,1
3371.07,15,Travel,0,1,1,4,16,1899,1
2992.67,16,Entertainment,0,0,1,4,7,551,1
2102.01,16,Shopping,0,0,0,0,7,1799,0
4474.56,13,Travel,0,0,0,2,11,1603,0
2157.61,8,Restaurant,0,0,0,3,14,2222,1
3450.05,1,Shopping,0,0,1,2,1,1034,1
1819.66,16,Grocery,0,1,1,4,19,1387,1
3874.06,16,Fuel,1,1,0,4,3,666,1
3942.03,22,Grocery,1,1,0,0,1,215,1
3985.08,16,Restaurant,1,0,0,3,15,3566,1
4772.04,20,Electronics,1,0,1,3,7,3003,1
3287.0,18,Electronics,0,0,0,0,12,2472,0
577.7,19,Restaurant,1,0,0,5,4,1534,0
1112.16,4,Restaurant,0,0,1,2,4,2163,0
1815.26,13,Electronics,1,1,0,4,16,775,1
1700.63,23,Restaurant,1,1,0,3,2,3058,1
3252.17,13,Shopping,1,1,1,1,13,2849,1
3955.91,15,Grocery,1,0,0,1,16,809,1
1356.66,21,Electronics,0,1,1,3,1,790,0
899.96,1,Electronics,0,0,0,0,18,1438,0
500.98,8,Restaurant,0,0,1,3,1,1073,0
3680.44,7,Shopping,0,0,0,3,7,3186,0
2312.07,20,Fuel,1,0,1,1,15,2318,1
3983.55,12,Travel,0,0,1,0,9,1196,0
3661.62,21,Entertainment,1,0,0,2,8,48,0
2244.84,20,Travel,1,0,0,5,9,1101,1
2601.09,4,Grocery,1,0,0,1,13,1406,1
886.62,2,Fuel,0,1,0,4,4,3343,0
3425.84,6,Travel,0,1,1,1,12,1472,1
3449.53,17,Entertainment,0,1,1,0,11,2592,1
2852.46,0,Grocery,0,0,0,1,8,2008,0
2593.8,4,Grocery,0,0,0,3,19,688,1
1082.79,0,Shopping,1,1,1,4,14,127,1
2611.16,0,Entertainment,1,0,1,2,8,673,1
3033.86,2,Travel,1,0,0,3,4,217,1
3966.57,2,Entertainment,0,0,1,3,7,419,1
831.02,12,Electronics,1,0,0,0,18,646,0
3084.59,15,Fuel,1,0,1,1,10,3085,1
314.75,17,Travel,1,1,1,1,5,44,0
2710.19,13,Restaurant,0,0,1,3,14,378,1
4113.54,3,Entertainment,0,0,0,0,1,2685,0
619.24,3,Shopping,1,0,0,5,19,42,1
449.17,11,Travel,0,0,0,2,8,938,0
3571.88,21,Shopping,0,0,0,5,15,2296,1
284.71,14,Electronics,1,1,0,0,4,1136,0
2795.81,22,Fuel,0,1,0,5,12,1364,1
4389.58,10,Entertainment,0,0,1,1,9,1392,0
2506.66,9,Grocery,1,1,0,3,5,2429,1
404.27,14,Travel,1,0,0,1,5,2715,0
2393.53,12,Fuel,0,0,1,2,12,1878,1
4434.0,19,Restaurant,1,0,1,2,20,1876,1
194.81,13,Restaurant,1,0,0,4,15,219,1
822.46,9,Grocery,0,1,0,4,15,1575,0
2306.96,4,Fuel,1,0,0,1,17,220,1
4109.99,8,Fuel,0,1,0,3,7,2708,0
1827.34,12,Electronics,1,1,0,1,11,1861,0
1826.44,5,Grocery,0,0,0,1,20,228,0
3101.19,23,Electronics,0,0,0,4,20,2332,1
3820.12,12,Restaurant,1,1,1,2,13,982,1
1045.32,20,Shopping,0,0,0,0,10,930,0
3723.38,13,Travel,0,0,0,0,9,2479,0
2335.13,6,Grocery,1,0,0,2,8,3303,0
2884.13,8,Grocery,0,0,0,2,8,2514,0
1495.95,14,Shopping,0,1,0,3,5,2449,0
3643.61,19,Restaurant,0,1,0,4,3,2668,0
403.12,6,Electronics,1,0,0,0,11,3016,0
852.37,17,Restaurant,1,1,0,3,11,2164,1
594.88,13,Fuel,1,0,1,4,7,689,1
4928.99,7,Electronics,0,1,0,5,17,630,1
2666.34,8,Shopping,0,1,0,5,18,327,1
3873.89,9,Restaurant,0,0,1,0,3,748,0
2932.9,3,Fuel,1,1,0,0,12,255,1
130.0,20,Fuel,1,0,0,1,2,1356,0
1445.39,0,Restaurant,1,0,1,5,9,3263,1
1205.71,2,Entertainment,0,0,0,1,5,641,0
3033.15,10,Fuel,0,0,0,0,11,1370,0
1896.97,7,Travel,1,0,1,5,3,909,1
2172.88,7,Travel,0,0,0,2,12,2012,0
4661.21,23,Electronics,0,1,0,3,19,2785,1
3105.08,0,Electronics,0,1,1,1,11,1363,1
494.55,4,Grocery,0,1,0,4,17,2328,1
1089.11,3,Travel,1,1,0,3,18,2573,1
2522.94,9,Travel,1,1,0,3,15,751,1
1198.22,4,Electronics,1,1,0,1,14,1724,1
4282.08,22,Entertainment,1,1,1,2,13,3060,1
191.51,18,Fuel,1,0,1,0,14,2299,1
3856.47,6,Grocery,0,0,0,5,3,1063,0
3925.98,10,Shopping,0,1,1,2,1,1371,0
3459.18,11,Restaurant,0,0,1,2,7,186,0
221.4,2,Shopping,1,1,1,0,20,2829,1
4991.61,9,Shopping,1,1,1,1,4,2488,1
4931.28,15,Grocery,1,1,0,3,8,2178,1
361.18,11,Restaurant,0,1,0,2,19,1811,0
849.46,9,Electronics,0,0,0,1,17,2570,0
721.36,7,Electronics,0,1,0,4,15,138,0
3994.37,6,Shopping,0,0,1,5,14,1026,1
4498.78,18,Travel,0,1,0,2,17,367,0
4608.78,13,Shopping,0,0,1,2,5,2515,0
1836.4,20,Fuel,1,0,1,4,18,1518,1
435.85,14,Travel,1,0,1,3,9,2362,1
156.99,22,Entertainment,1,1,1,4,19,2518,1
4006.39,7,Entertainment,0,1,1,4,18,3008,1
86.18,3,Fuel,1,0,0,5,11,2344,1
1788.02,5,Shopping,0,0,1,0,15,2547,0
4429.33,0,Entertainment,1,1,0,2,19,150,1
2994.31,18,Fuel,1,0,1,0,10,1131,1
1426.24,4,Shopping,0,0,1,1,14,2426,1
4233.96,21,Shopping,1,1,1,5,10,2643,1
4332.36,4,Entertainment,1,1,0,0,5,1917,1
1455.77,4,Shopping,0,0,0,3,2,635,0
3229.11,3,Grocery,1,1,1,5,20,560,1
3920.54,14,Entertainment,1,0,0,5,1,3561,1
4152.76,10,Shopping,1,0,1,5,14,3572,1
2769.38,16,Restaurant,1,0,1,5,7,1073,1
3065.63,16,Travel,0,0,1,3,18,2542,1
1794.15,12,Travel,1,1,0,0,11,2993,0
1868.24,11,Travel,1,0,1,3,3,1740,1
2688.53,9,Restaurant,1,0,1,4,10,3215,1
4162.97,22,Shopping,1,1,0,4,2,1821,1
3694.76,4,Grocery,1,1,0,3,18,2445,1
4793.09,7,Entertainment,0,1,0,2,15,3368,0
3677.79,22,Travel,0,0,1,3,17,3443,1
4924.03,18,Electronics,1,1,1,1,14,511,1
3149.4,11,Grocery,0,1,1,4,6,1540,1
948.09,12,Grocery,0,0,0,0,17,2827,0
4007.33,1,Fuel,1,1,1,2,1,948,1
1736.86,0,Grocery,0,1,0,1,4,1823,0
4468.79,13,Grocery,0,0,0,0,5,2755,0
86.89,22,Electronics,1,1,0,3,13,114,1
2666.59,2,Travel,1,1,1,5,10,1314,1
4444.09,15,Restaurant,0,1,1,0,20,367,1
1087.9,5,Entertainment,0,0,0,1,16,2407,0
1257.62,11,Electronics,0,1,0,4,3,1367,0
1940.39,5,Restaurant,1,1,1,0,7,591,0
2365.36,22,Electronics,0,1,0,2,9,1214,0
1414.49,18,Restaurant,0,1,0,4,6,3024,0
1376.64,6,Entertainment,0,0,0,1,20,1231,0
1683.59,16,Restaurant,1,0,1,1,4,2525,0
649.66,1,Grocery,0,0,0,0,6,71,0
3815.84,15,Grocery,1,0,1,5,17,2365,1
3933.72,13,Fuel,1,1,1,0,13,2370,1
4173.68,0,Shopping,1,1,1,5,9,3379,1
247.63,21,Electronics,1,0,0,3,15,2509,1
3385.9,11,Entertainment,0,1,0,1,8,296,0
203.86,8,Shopping,0,1,0,5,20,1654,0
2113.51,8,Shopping,1,0,1,1,9,101,1
3082.91,14,Entertainment,0,1,1,1,14,2291,1
3898.77,2,Electronics,1,0,0,1,10,146,1
3272.68,16,Electronics,0,0,1,5,5,1219,1
2525.26,16,Entertainment,0,0,1,1,11,543,1
4813.87,16,Electronics,0,0,0,2,6,1691,0
857.47,17,Shopping,0,1,1,5,16,2833,1
3076.07,11,Electronics,0,1,1,4,7,1382,1
1254.38,17,Electronics,1,0,1,2,3,2870,0
2476.11,17,Fuel,0,1,1,4,1,2283,1
4944.16,23,Fuel,0,0,1,1,12,1024,1
103.93,17,Fuel,0,1,0,2,2,1428,0
2941.68,7,Fuel,1,1,0,2,3,2971,0
443.62,13,Entertainment,0,0,1,0,17,833,0
4289.51,1,Fuel,0,0,1,1,1,2436,1
4653.21,14,Entertainment,1,0,1,4,11,2762,1
3823.29,10,Fuel,1,0,1,0,9,1407,1
1870.27,6,Grocery,1,1,0,3,18,2465,1
4336.49,23,Entertainment,0,0,1,1,10,2207,1
2341.02,2,Fuel,0,1,1,4,3,2432,1
892.36,20,Electronics,0,1,0,4,18,1568,0
969.7,0,Restaurant,1,1,1,3,16,2392,1
1757.81,4,Grocery,0,1,1,1,3,2669,0
1025.35,23,Restaurant,0,1,1,2,6,3125,0
493.91,15,Shopping,1,1,1,1,5,1506,0
2389.42,9,Restaurant,1,0,0,5,10,794,1
979.43,22,Restaurant,1,1,0,4,1,2635,1
2874.36,4,Grocery,1,1,1,1,14,1609,1
498.3,13,Restaurant,1,0,0,2,19,3559,0
4261.96,15,Fuel,1,1,1,3,12,3013,1
1106.68,19,Entertainment,1,0,1,1,18,2724,1
3281.74,5,Shopping,0,1,1,3,19,2719,1
1156.29,23,Shopping,0,1,1,3,8,1178,1
779.9,8,Electronics,1,0,1,5,8,3463,1
1599.81,21,Shopping,0,0,0,5,14,1191,0
1376.22,23,Travel,0,0,1,5,12,2474,1
3526.89,17,Grocery,0,0,0,4,9,1035,0
1167.54,15,Electronics,1,1,1,2,11,1912,1
3516.35,19,Travel,1,1,0,3,6,3497,1
483.51,19,Travel,0,1,0,5,2,1119,0
1631.53,9,Restaurant,1,1,0,3,13,3107,1
3504.72,5,Entertainment,0,1,0,1,8,1309,0
103.54,8,Travel,0,0,0,5,2,1929,0
2284.27,6,Restaurant,0,1,1,3,8,2489,1
4731.41,14,Grocery,1,0,1,0,18,2187,1
3516.42,2,Electronics,0,1,0,5,14,2486,1
3197.13,4,Shopping,1,1,0,5,11,934,1
3753.53,10,Electronics,1,1,0,5,3,2511,1
4551.58,1,Restaurant,0,1,0,0,16,932,1
3886.46,0,Shopping,1,1,0,3,16,388,1
2645.33,18,Grocery,0,1,1,2,2,825,0
2266.91,3,Grocery,1,0,0,4,2,279,1
3823.49,3,Grocery,0,0,1,5,4,2797,1
2965.96,4,Restaurant,0,1,1,2,6,3438,1
4440.1,17,Electronics,1,0,0,4,4,450,1
2366.81,10,Fuel,1,1,1,3,5,2190,1
413.72,7,Travel,1,1,1,4,3,3615,1
2277.4,14,Shopping,1,1,1,2,2,1950,1
1211.04,2,Fuel,1,1,1,3,16,3120,1
2183.49,17,Fuel,1,1,0,4,19,3191,1
2179.55,17,Entertainment,1,0,0,4,7,291,1
1749.56,15,Electronics,1,1,0,3,11,1876,1
4485.33,18,Grocery,1,1,0,3,18,3272,1
3924.73,2,Entertainment,1,1,0,4,14,2017,1
3054.26,14,Shopping,1,1,1,2,17,1342,1
472.14,0,Restaurant,0,0,0,3,8,2580,0
2825.37,12,Travel,1,0,1,4,11,1202,1
1586.5,15,Electronics,0,1,0,0,16,877,0
3172.06,13,Grocery,1,0,0,4,13,2776,1
3752.32,10,Entertainment,1,1,0,1,4,2879,0
551.67,0,Entertainment,1,0,0,3,12,1812,1
4182.26,1,Shopping,1,0,1,4,1,521,1
3138.25,8,Restaurant,1,1,0,2,11,1647,1
784.48,4,Restaurant,0,0,0,3,4,959,0
4606.72,13,Electronics,1,0,1,4,8,1988,1
2449.86,3,Shopping,0,0,1,5,18,981,1
1968.38,17,Travel,1,1,1,4,11,2639,1
3499.27,21,Electronics,0,1,0,3,6,1444,0
4285.61,21,Entertainment,1,1,1,2,3,1485,1
2406.03,23,Grocery,1,1,0,2,11,3099,1
3672.86,5,Shopping,1,1,0,5,1,3138,1
1027.63,17,Electronics,0,1,0,5,13,1607,0
592.36,13,Entertainment,1,1,1,3,10,1803,1
2006.49,3,Electronics,1,0,1,5,10,1817,1
2392.67,14,Travel,1,1,0,4,6,2971,1
1236.36,18,Grocery,1,1,1,1,8,456,0
508.28,14,Shopping,0,1,0,0,18,1526,0
1970.7,8,Electronics,1,0,1,3,1,3538,1
3863.69,7,Restaurant,0,1,0,0,19,1320,0
2525.63,19,Restaurant,1,1,0,0,9,1555,0
1048.89,19,Travel,0,1,0,0,9,1560,0
2087.57,22,Electronics,1,1,1,4,6,550,1
80.93,16,Electronics,0,1,1,2,13,1728,0
4078.36,2,Fuel,0,1,0,5,10,3459,1
637.19,4,Travel,0,1,0,1,11,2716,0
588.57,19,Travel,0,0,0,0,4,1267,0
3024.25,11,Restaurant,0,0,1,3,18,3566,1
2985.69,23,Restaurant,0,1,0,4,17,2450,1
2516.59,14,Fuel,1,1,1,4,5,1361,1
1876.46,10,Shopping,1,1,1,4,17,599,1
2333.19,0,Electronics,0,0,1,2,4,1666,1
493.36,7,Fuel,1,0,0,2,13,1811,0
3200.18,12,Entertainment,0,0,1,5,19,164,1
4127.32,8,Grocery,0,1,1,1,7,3360,0
4951.13,0,Grocery,0,1,0,3,20,3339,1
791.5,12,Entertainment,0,0,0,0,10,3638,0
661.8,9,Electronics,0,1,0,0,1,3282,0
3715.77,6,Grocery,1,1,1,4,16,1879,1
4562.01,11,Electronics,0,1,0,0,2,1105,0
4096.76,0,Fuel,1,1,1,5,6,1453,1
4877.55,15,Fuel,0,0,1,0,3,1861,0
2044.76,14,Electronics,0,0,0,5,14,2171,1
3177.59,3,Fuel,0,1,0,5,13,3168,1
3846.97,16,Electronics,0,1,1,5,15,3515,1
361.6,18,Shopping,0,1,1,1,20,3373,0
925.2,5,Travel,1,0,1,4,20,2923,1
4251.74,0,Fuel,0,0,0,0,18,46,1
4136.61,5,Entertainment,1,1,0,2,6,2370,0
4304.95,23,Entertainment,1,1,0,5,13,1214,1
3725.39,13,Restaurant,0,1,1,5,1,1588,1
597.85,11,Fuel,0,0,0,2,16,1666,0
1708.41,12,Fuel,1,1,0,0,10,2227,0
2429.23,20,Fuel,1,0,0,5,3,1995,1
2199.98,23,Shopping,1,0,0,4,4,524,1
760.52,21,Fuel,0,0,0,0,7,3593,0
1437.14,3,Restaurant,0,1,1,5,12,2465,1
1281.7,23,Shopping,1,1,1,5,11,1346,1
3289.8,14,Grocery,1,0,0,1,2,2215,0
1865.96,22,Travel,0,0,0,3,1,3349,0
3777.86,17,Entertainment,1,0,1,2,1,1637,1
1591.82,0,Restaurant,0,0,1,3,7,1087,1
2427.65,21,Travel,1,0,1,0,10,1551,1
3215.84,3,Electronics,0,0,0,3,5,1225,1
3096.07,13,Grocery,1,0,0,0,8,2418,0
746.07,23,Electronics,0,1,0,5,12,39,1
1004.57,10,Travel,0,0,0,0,4,3590,0
4026.65,2,Travel,1,0,0,5,11,892,1
204.6,11,Grocery,0,1,1,4,2,3585,0
1079.14,16,Travel,0,0,0,3,10,3107,0
1356.05,8,Fuel,1,0,1,1,13,1947,1
2104.56,12,Fuel,0,1,1,1,17,363,1
4013.66,4,Entertainment,1,0,1,0,1,3090,1
662.8,1,Shopping,0,0,1,1,3,508,0
1949.74,16,Electronics,0,0,1,1,13,3272,0
4639.46,0,Restaurant,0,0,0,1,4,3038,0
2511.51,23,Shopping,0,1,0,3,1,2441,1
2668.65,10,Restaurant,1,1,1,5,20,2210,1
2087.36,22,Restaurant,0,1,1,3,20,1021,1
4140.4,6,Restaurant,1,1,0,4,3,400,1
2147.38,17,Fuel,0,1,0,2,20,944,0
4453.87,0,Grocery,0,0,0,4,13,3452,1
555.31,10,Shopping,0,0,1,1,6,275,0
1739.8,19,Fuel,0,0,0,3,5,2135,0
412.89,0,Fuel,1,1,0,2,19,2996,1
278.22,12,Shopping,1,0,0,4,17,253,1
2990.61,21,Travel,0,0,1,5,18,3370,1
451.0,5,Shopping,1,1,0,5,4,596,0
718.01,20,Grocery,1,0,0,0,15,618,0
2329.4,12,Fuel,1,0,0,1,17,1561,1
1415.38,18,Restaurant,0,0,1,2,3,1550,0
3176.67,0,Grocery,1,1,1,0,6,2268,1
2031.9,17,Entertainment,0,1,0,5,14,1883,1
3870.47,14,Travel,1,0,0,3,13,2855,1
690.87,10,Shopping,0,1,1,2,14,2074,0
3161.41,19,Electronics,1,0,0,4,8,2198,1
4220.57,5,Restaurant,0,0,0,1,11,1651,0
1229.22,17,Travel,1,1,0,0,10,247,0
3605.57,5,Restaurant,1,1,1,4,13,1665,1
4604.94,7,Grocery,1,0,1,1,9,2318,1
4846.63,0,Restaurant,1,0,1,3,20,94,1
1082.0,4,Travel,0,1,0,2,20,1582,0
4100.64,2,Restaurant,1,1,1,3,20,1265,1
563.86,8,Entertainment,1,1,0,0,10,1668,0
3391.31,6,Travel,0,1,1,4,1,863,1
515.93,11,Grocery,1,0,0,1,20,3341,0
4705.81,14,Travel,0,0,0,3,10,1732,1
1127.73,20,Electronics,1,0,1,0,7,2916,0
4805.39,12,Grocery,1,1,1,3,7,2460,1
2303.65,2,Grocery,1,0,0,1,6,1296,1
1207.87,7,Shopping,0,1,0,0,12,2067,0
449.76,18,Entertainment,1,1,0,4,3,3568,0
4523.24,14,Restaurant,1,1,1,4,20,991,1
4135.19,7,Electronics,1,1,0,4,14,3421,1
4033.59,15,Shopping,1,1,1,2,9,2319,1
481.78,9,Restaurant,0,1,0,5,7,1971,0
4416.95,12,Shopping,1,0,1,4,15,2690,1
47.14,5,Shopping,1,0,1,2,12,3649,1
3122.98,7,Shopping,1,0,1,0,11,2965,1
2797.14,9,Shopping,1,1,1,4,10,3162,1
1188.85,4,Restaurant,0,1,1,2,15,2212,1
31.3,19,Shopping,0,0,1,1,15,2104,0
3282.77,22,Electronics,1,0,1,2,7,1616,1
2955.64,21,Entertainment,0,0,0,3,10,1553,1
4525.97,19,Fuel,1,1,0,3,18,146,1
1330.39,23,Restaurant,1,0,1,5,7,3195,1
2201.3,5,Fuel,1,1,1,2,8,3159,1
3606.19,2,Electronics,0,1,1,3,10,3187,1
4382.49,3,Shopping,0,0,1,4,20,2768,1
3180.05,9,Restaurant,1,0,0,3,9,2323,1
4906.02,5,Travel,1,1,0,2,17,477,1
1519.09,2,Electronics,0,1,1,5,2,3486,1
616.16,2,Restaurant,1,1,0,5,20,1209,1
3588.69,13,Entertainment,0,1,0,4,15,3599,1
3995.46,21,Electronics,0,0,1,1,6,534,0
716.68,1,Fuel,1,0,0,4,16,1678,1
3651.93,15,Grocery,0,0,0,3,12,310,1
4708.87,21,Entertainment,0,1,0,3,9,3113,0
1677.8,20,Entertainment,1,0,0,4,1,3000,0
4928.57,12,Entertainment,0,0,1,5,10,2903,1
494.8,7,Electronics,0,0,1,0,18,795,0
1244.35,1,Shopping,1,0,1,5,9,1327,1
3373.32,6,Entertainment,1,1,0,2,17,794,1
184.8,3,Shopping,1,0,0,3,4,915,1
4548.79,14,Fuel,1,0,1,2,20,1184,1
391.28,4,Grocery,1,1,1,3,13,1755,1
15.93,17,Entertainment,0,1,0,5,5,2803,0
3900.37,10,Electronics,0,0,1,2,7,1698,0
67.45,22,Electronics,1,0,1,3,15,1261,1
1305.81,3,Travel,0,1,0,0,11,2379,0
2986.94,20,Restaurant,0,0,1,3,5,2412,1
1298.12,17,Fuel,1,0,0,2,3,246,0
3647.87,17,Entertainment,1,0,0,2,7,3486,0
298.18,4,Fuel,0,0,0,3,4,739,0
4355.29,15,Grocery,1,0,0,5,16,3529,1
3915.44,10,Grocery,0,0,1,4,14,106,1
4840.2,15,Electronics,0,0,1,0,11,3223,1
2998.96,5,Travel,0,0,0,2,5,1194,0
3696.06,5,Grocery,1,1,1,3,1,1654,1
2556.17,17,Travel,1,1,0,4,6,1451,1
1054.95,14,Shopping,0,0,0,1,5,2941,0
689.46,23,Restaurant,0,0,0,4,8,632,0
2140.03,23,Travel,1,0,1,1,2,409,1
108.81,8,Electronics,0,1,1,1,13,3162,0
733.95,5,Entertainment,0,1,0,2,20,936,0
320.46,0,Travel,0,0,0,1,18,1043,0
2007.4,9,Restaurant,0,1,0,2,5,1854,0
2970.51,12,Grocery,0,0,0,1,14,767,0
98.8,20,Entertainment,0,0,1,0,15,2526,0
856.92,8,Restaurant,0,0,1,5,4,3523,0
660.79,12,Restaurant,1,1,1,3,20,109,1
4475.64,1,Restaurant,0,0,0,0,13,506,1
2931.66,8,Shopping,0,1,0,5,2,3532,0
531.4,23,Restaurant,1,0,0,0,3,2606,0
3883.7,2,Grocery,0,0,1,5,6,3111,1
668.79,23,Entertainment,1,1,1,5,20,376,1
654.62,9,Restaurant,1,1,1,5,7,190,1
750.39,15,Electronics,1,1,1,2,20,30,1
807.93,16,Electronics,1,1,0,1,16,3358,0
985.04,1,Grocery,0,1,0,2,10,2714,0
788.89,11,Grocery,1,1,0,0,5,2814,0
1146.88,18,Travel,1,0,0,0,17,1016,0
2480.96,21,Travel,1,1,0,3,2,3077,1
3530.39,19,Entertainment,0,0,1,5,14,1853,1
3683.67,16,Grocery,1,1,0,4,13,3612,1
3860.43,11,Grocery,1,0,1,2,9,1010,1
3766.7,21,Entertainment,1,0,1,2,13,471,1
2515.71,23,Travel,0,1,1,4,16,3316,1
4573.96,0,Grocery,0,0,0,4,14,1069,1
1112.31,9,Grocery,1,0,1,3,12,1828,1
3514.6,14,Shopping,0,1,1,3,8,908,1
3190.03,17,Travel,1,1,0,5,17,1695,1
1081.9,22,Fuel,1,0,1,5,19,2080,1
1090.78,5,Grocery,1,1,1,5,14,776,1
4520.66,13,Restaurant,1,0,1,2,8,2439,1
3494.29,7,Shopping,0,1,0,0,18,1059,0
1238.96,16,Grocery,1,1,1,2,3,1509,0
3414.97,3,Travel,0,1,1,3,7,3464,1
2270.28,23,Electronics,1,1,1,0,6,987,1
4039.62,1,Entertainment,1,0,1,0,9,825,1
4361.21,23,Electronics,1,0,0,5,1,1912,1
4037.18,15,Shopping,0,0,0,3,7,3441,0
3345.57,19,Shopping,0,0,0,3,19,1746,1
772.85,8,Travel,1,1,0,2,17,57,0
2594.14,14,Travel,1,1,1,2,3,818,1
2689.85,22,Shopping,1,0,1,5,5,2642,1
